2020-10-28 14:46:56,812 [background-preinit] INFO   o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
	at org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:202)
	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:96)
	at org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:541)
	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:139)
	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:92)
	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:343)
	at org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:373)
	at org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:65)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:868)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1589)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:748)
2020-10-28 14:52:17,850 [http-nio-8080-exec-1] DEBUG  o.s.s.w.h.writers.HstsHeaderWriter - Not injecting HSTS header since it did not match the requestMatcher org.springframework.security.web.header.writers.HstsHeaderWriter$SecureRequestMatcher@298dbd05
2020-10-28 14:52:17,853 [http-nio-8080-exec-1] WARN   o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [com.jiangwensi.mrbs.exception.UnknownErrorException: Unable to send out email. Please try again later]
2020-10-28 14:52:17,854 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.ExceptionTranslationFilter - Chain processed normally
2020-10-28 14:52:17,854 [http-nio-8080-exec-1] DEBUG  o.s.s.w.c.SecurityContextPersistenceFilter - SecurityContextHolder now cleared, as request processing completed
2020-10-28 14:54:47,088 [SpringContextShutdownHook] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2020-10-28 14:54:47,089 [SpringContextShutdownHook] INFO   o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2020-10-28 14:54:47,091 [SpringContextShutdownHook] INFO   com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2020-10-28 14:54:47,095 [SpringContextShutdownHook] INFO   com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2020-10-28 14:54:51,517 [background-preinit] INFO   o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.1.5.Final
2020-10-28 14:54:51,535 [restartedMain] INFO   c.j.m.MeetingRoomBookingSystemApplication - Starting MeetingRoomBookingSystemApplication on DESKTOP-40A7GOP with PID 18980 (D:\MyProjects\mrbs\sourcecodes\mrbs-backend\target\classes started by jwswe in D:\MyProjects\mrbs\sourcecodes\mrbs-backend)
2020-10-28 14:54:51,535 [restartedMain] DEBUG  c.j.m.MeetingRoomBookingSystemApplication - Running with Spring Boot v2.3.3.RELEASE, Spring v5.2.8.RELEASE
2020-10-28 14:54:51,535 [restartedMain] INFO   c.j.m.MeetingRoomBookingSystemApplication - No active profile set, falling back to default profiles: default
2020-10-28 14:54:51,566 [restartedMain] INFO   o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2020-10-28 14:54:51,566 [restartedMain] INFO   o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2020-10-28 14:54:52,089 [restartedMain] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFERRED mode.
2020-10-28 14:54:52,183 [restartedMain] INFO   o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 89ms. Found 7 JPA repository interfaces.
2020-10-28 14:54:52,488 [restartedMain] INFO   o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@18d9caee' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-28 14:54:52,496 [restartedMain] INFO   o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-28 14:54:52,806 [restartedMain] INFO   o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2020-10-28 14:54:52,812 [restartedMain] INFO   o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2020-10-28 14:54:52,812 [restartedMain] INFO   o.a.catalina.core.StandardService - Starting service [Tomcat]
2020-10-28 14:54:52,813 [restartedMain] INFO   o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-10-28 14:54:52,814 [restartedMain] INFO   o.a.c.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.2.24] using APR version [1.7.0].
2020-10-28 14:54:52,814 [restartedMain] INFO   o.a.c.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-10-28 14:54:52,814 [restartedMain] INFO   o.a.c.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-10-28 14:54:52,817 [restartedMain] INFO   o.a.c.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
2020-10-28 14:54:52,914 [restartedMain] INFO   o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-10-28 14:54:52,914 [restartedMain] INFO   o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1348 ms
2020-10-28 14:54:53,048 [restartedMain] INFO   o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-10-28 14:54:53,097 [task-1] INFO   o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2020-10-28 14:54:53,105 [restartedMain] INFO   o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static org.springframework.context.ApplicationContext com.jiangwensi.mrbs.AppContext.context
2020-10-28 14:54:53,106 [restartedMain] DEBUG  com.jiangwensi.mrbs.AppContext - setApplicationContext is called
2020-10-28 14:54:53,132 [task-1] INFO   org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.20.Final
2020-10-28 14:54:53,196 [restartedMain] WARN   o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2020-10-28 14:54:53,233 [task-1] INFO   o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-10-28 14:54:53,304 [task-1] INFO   com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2020-10-28 14:54:53,484 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'permitAll', for Ant [pattern='/auth/signUp', POST]
2020-10-28 14:54:53,486 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'permitAll', for Ant [pattern='/auth/verifyEmail', GET]
2020-10-28 14:54:53,486 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'permitAll', for Ant [pattern='/auth/requestResetForgottenPassword', POST]
2020-10-28 14:54:53,486 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'permitAll', for Ant [pattern='/auth/resetForgottenPassword', POST]
2020-10-28 14:54:53,486 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'permitAll', for Ant [pattern='/auth/resetPassword', POST]
2020-10-28 14:54:53,486 [restartedMain] DEBUG  o.s.s.w.a.e.ExpressionBasedFilterInvocationSecurityMetadataSource - Adding web access control expression 'authenticated', for any request
2020-10-28 14:54:53,490 [restartedMain] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - Validated configuration attributes
2020-10-28 14:54:53,491 [restartedMain] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - Validated configuration attributes
2020-10-28 14:54:53,494 [restartedMain] INFO   o.s.s.w.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@366200c, org.springframework.security.web.context.SecurityContextPersistenceFilter@4b07b9a5, org.springframework.security.web.header.HeaderWriterFilter@6566d0bd, org.springframework.web.filter.CorsFilter@5762296d, org.springframework.security.web.authentication.logout.LogoutFilter@29c38dd6, com.jiangwensi.mrbs.security.LoginAuthenticationFilter@5dae7f6b, com.jiangwensi.mrbs.security.JwtAuthenticationFilter@b5b7fc7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6a4cc48f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34b660e6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@390f48e0, org.springframework.security.web.session.SessionManagementFilter@2ee2adc6, org.springframework.security.web.access.ExceptionTranslationFilter@596214d8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@32c81bf0]
2020-10-28 14:54:53,505 [restartedMain] DEBUG  o.s.s.a.i.a.MethodSecurityInterceptor - Validated configuration attributes
2020-10-28 14:54:53,953 [task-1] INFO   com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2020-10-28 14:54:53,960 [restartedMain] INFO   o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2020-10-28 14:54:53,964 [task-1] INFO   org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
2020-10-28 14:54:53,973 [restartedMain] DEBUG  o.s.s.c.a.a.c.AuthenticationConfiguration$EnableGlobalAuthenticationAutowiredConfigurer - Eagerly initializing {webSecurityConfigurator=com.jiangwensi.mrbs.security.WebSecurityConfigurator$$EnhancerBySpringCGLIB$$5c669db@13aed765}
2020-10-28 14:54:53,981 [restartedMain] INFO   o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2020-10-28 14:54:53,994 [restartedMain] INFO   o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2020-10-28 14:54:53,996 [restartedMain] INFO   o.s.d.r.c.DeferredRepositoryInitializationListener - Triggering deferred initialization of Spring Data repositories…
2020-10-28 14:54:54,621 [task-1] INFO   o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-10-28 14:54:54,625 [task-1] INFO   o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2020-10-28 14:54:54,946 [restartedMain] INFO   o.s.d.r.c.DeferredRepositoryInitializationListener - Spring Data repositories initialized!
2020-10-28 14:54:54,952 [restartedMain] INFO   c.j.m.MeetingRoomBookingSystemApplication - Started MeetingRoomBookingSystemApplication in 3.73 seconds (JVM running for 4.896)
2020-10-28 14:54:54,953 [restartedMain] DEBUG  c.j.mrbs.InitializeApplicationData - onApplicationEvent is called
2020-10-28 14:55:00,683 [http-nio-8080-exec-1] INFO   o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-28 14:55:00,683 [http-nio-8080-exec-1] INFO   o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-10-28 14:55:00,690 [http-nio-8080-exec-1] INFO   o.s.web.servlet.DispatcherServlet - Completed initialization in 7 ms
2020-10-28 14:55:00,699 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 1 of 13 in additional filter chain; firing Filter: 'WebAsyncManagerIntegrationFilter'
2020-10-28 14:55:00,700 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 2 of 13 in additional filter chain; firing Filter: 'SecurityContextPersistenceFilter'
2020-10-28 14:55:00,701 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 3 of 13 in additional filter chain; firing Filter: 'HeaderWriterFilter'
2020-10-28 14:55:00,702 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 4 of 13 in additional filter chain; firing Filter: 'CorsFilter'
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 5 of 13 in additional filter chain; firing Filter: 'LogoutFilter'
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.matcher.OrRequestMatcher - Trying to match using Ant [pattern='/logout', GET]
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Request 'POST /auth/requestResetForgottenPassword' doesn't match 'GET /logout'
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.matcher.OrRequestMatcher - Trying to match using Ant [pattern='/logout', POST]
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Checking match of request : '/auth/requestResetForgottenPassword'; against '/logout'
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.matcher.OrRequestMatcher - Trying to match using Ant [pattern='/logout', PUT]
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Request 'POST /auth/requestResetForgottenPassword' doesn't match 'PUT /logout'
2020-10-28 14:55:00,711 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.matcher.OrRequestMatcher - Trying to match using Ant [pattern='/logout', DELETE]
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Request 'POST /auth/requestResetForgottenPassword' doesn't match 'DELETE /logout'
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.matcher.OrRequestMatcher - No matches found
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 6 of 13 in additional filter chain; firing Filter: 'LoginAuthenticationFilter'
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Checking match of request : '/auth/requestResetForgottenPassword'; against '/login'
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 7 of 13 in additional filter chain; firing Filter: 'JwtAuthenticationFilter'
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 8 of 13 in additional filter chain; firing Filter: 'RequestCacheAwareFilter'
2020-10-28 14:55:00,712 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 9 of 13 in additional filter chain; firing Filter: 'SecurityContextHolderAwareRequestFilter'
2020-10-28 14:55:00,713 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 10 of 13 in additional filter chain; firing Filter: 'AnonymousAuthenticationFilter'
2020-10-28 14:55:00,713 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.AnonymousAuthenticationFilter - Populated SecurityContextHolder with anonymous token: 'org.springframework.security.authentication.AnonymousAuthenticationToken@46cff477: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null; Granted Authorities: ROLE_ANONYMOUS'
2020-10-28 14:55:00,713 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 11 of 13 in additional filter chain; firing Filter: 'SessionManagementFilter'
2020-10-28 14:55:00,713 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 12 of 13 in additional filter chain; firing Filter: 'ExceptionTranslationFilter'
2020-10-28 14:55:00,713 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword at position 13 of 13 in additional filter chain; firing Filter: 'FilterSecurityInterceptor'
2020-10-28 14:55:00,714 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Checking match of request : '/auth/requestResetForgottenPassword'; against '/auth/signUp'
2020-10-28 14:55:00,714 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Request 'POST /auth/requestResetForgottenPassword' doesn't match 'GET /auth/verifyEmail'
2020-10-28 14:55:00,714 [http-nio-8080-exec-1] DEBUG  o.s.s.w.u.m.AntPathRequestMatcher - Checking match of request : '/auth/requestResetForgottenPassword'; against '/auth/requestResetForgottenPassword'
2020-10-28 14:55:00,714 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - Secure object: FilterInvocation: URL: /auth/requestResetForgottenPassword; Attributes: [permitAll]
2020-10-28 14:55:00,714 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - Previously Authenticated: org.springframework.security.authentication.AnonymousAuthenticationToken@46cff477: Principal: anonymousUser; Credentials: [PROTECTED]; Authenticated: true; Details: org.springframework.security.web.authentication.WebAuthenticationDetails@b364: RemoteIpAddress: 0:0:0:0:0:0:0:1; SessionId: null; Granted Authorities: ROLE_ANONYMOUS
2020-10-28 14:55:00,717 [http-nio-8080-exec-1] DEBUG  o.s.s.access.vote.AffirmativeBased - Voter: org.springframework.security.web.access.expression.WebExpressionVoter@7c565bea, returned: 1
2020-10-28 14:55:00,717 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - Authorization successful
2020-10-28 14:55:00,717 [http-nio-8080-exec-1] DEBUG  o.s.s.w.a.i.FilterSecurityInterceptor - RunAsManager did not change Authentication object
2020-10-28 14:55:00,717 [http-nio-8080-exec-1] DEBUG  o.s.security.web.FilterChainProxy - /auth/requestResetForgottenPassword reached end of additional filter chain; proceeding with original chain
2020-10-28 14:55:00,776 [http-nio-8080-exec-1] INFO   com.jiangwensi.mrbs.utils.LogAspect - Before:com.jiangwensi.mrbs.controller.AuthController
2020-10-28 14:55:00,776 [http-nio-8080-exec-1] INFO   com.jiangwensi.mrbs.utils.LogAspect - [RequestResetForgottenPasswordRequest{email='jiangwensi@hotmail.com', returnUrl='http://localhost:3000/resetForgottenPassword'}]
2020-10-28 14:55:02,905 [http-nio-8080-exec-1] ERROR  c.j.mrbs.service.SESServiceImpl - Failed to send email.
java.lang.NullPointerException: null
	at com.jiangwensi.mrbs.service.SESServiceImpl.sendEmail(SESServiceImpl.java:132)
	at com.jiangwensi.mrbs.service.SESServiceImpl.sendResetForgottenPasswordTokenEmail(SESServiceImpl.java:197)
	at com.jiangwensi.mrbs.controller.AuthController.requestResetForgottenPassword(AuthController.java:102)
	at com.jiangwensi.mrbs.controller.AuthController$$FastClassBySpringCGLIB$$6728aaa4.invoke(<generated>)
	at org.springframework.cglib.proxy.MethodProxy.invoke(MethodProxy.java:218)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.invokeJoinpoint(CglibAopProxy.java:771)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749)
	at org.springframework.aop.aspectj.AspectJAfterThrowingAdvice.invoke(AspectJAfterThrowingAdvice.java:62)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749)
	at org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor.invoke(MethodBeforeAdviceInterceptor.java:56)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749)
	at org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke(ExposeInvocationInterceptor.java:95)
	at org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:186)
	at org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:749)
	at org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:691)
	at com.jiangwensi.mrbs.controller.AuthController$$EnhancerBySpringCGLIB$$ea67c01a.requestResetForgottenPassword(<generated>)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:190)
	at org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:138)
	at org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:105)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:878)
	at org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:792)
	at org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1040)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:652)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:733)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:193)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:320)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke(FilterSecurityInterceptor.java:126)
	at org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter(FilterSecurityInterceptor.java:90)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.access.ExceptionTranslationFilter.doFilter(ExceptionTranslationFilter.java:118)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.session.SessionManagementFilter.doFilter(SessionManagementFilter.java:137)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter(AnonymousAuthenticationFilter.java:111)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter(SecurityContextHolderAwareRequestFilter.java:158)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter(RequestCacheAwareFilter.java:63)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at com.jiangwensi.mrbs.security.JwtAuthenticationFilter.doFilterInternal(JwtAuthenticationFilter.java:43)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.authentication.AbstractAuthenticationProcessingFilter.doFilter(AbstractAuthenticationProcessingFilter.java:200)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.authentication.logout.LogoutFilter.doFilter(LogoutFilter.java:116)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.web.filter.CorsFilter.doFilterInternal(CorsFilter.java:92)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter(HeaderWriterFilter.java:92)
	at org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal(HeaderWriterFilter.java:77)
	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:119)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter(SecurityContextPersistenceFilter.java:105)
	at org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:334)
	at org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal(WebAsyncManagerIntegrationFilter.java:56)
